"target";"v2a1";"hacdor";"rooms";"hacapo";"v14a";"refrig";"v18q1";"r4h1";"r4h2";"r4m1";"r4m2";"escolari";"pared1";"pared2";"pared3";"pared4";"pared5";"pared6";"pared7";"piso1";"piso2";"piso3";"techo1";"techo2";"cielorazo";"water";"electro1";"electro2";"electro3";"sanitario1";"sanitario2";"sanitario3";"energcocinar1";"energcocinar2";"energcocinar3";"elimbasu1";"elimbasu2";"elimbasu3";"epared1";"epared2";"etecho1";"etecho2";"eviv1";"eviv2";"dis";"female";"estadocivil1";"estadocivil2";"estadocivil3";"estadocivil4";"estadocivil5";"estadocivil6";"parentesco1";"parentesco2";"parentesco3";"parentesco4";"parentesco5";"parentesco6";"parentesco7";"parentesco8";"parentesco9";"parentesco10";"parentesco11";"hogar_nin";"hogar_adul";"hogar_mayor";"meaneduc";"instlevel1";"instlevel2";"instlevel3";"instlevel4";"instlevel5";"instlevel6";"instlevel7";"instlevel8";"bedrooms";"overcrowding";"tipovivi1";"tipovivi2";"tipovivi3";"tipovivi4";"computer";"television";"qmobilephone";"lugar1";"lugar2";"lugar3";"lugar4";"lugar5";"rural";"age"
0;0;0;5;0;1;1;1;0;3;0;1;15;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;14;0;0;0;0;0;0;0;1;3;1,3333334;1;0;0;0;1;0;4;0;1;0;0;0;0;32
1;0;0;4;0;1;1;0;0;1;0;1;6;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;6;0;0;1;0;0;0;0;0;2;1;1;0;0;0;0;0;1;0;1;0;0;0;0;64
0;0;0;4;0;1;1;0;2;1;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;7;1;0;0;0;0;0;0;0;2;2;1;0;0;0;0;1;3;1;0;0;0;0;0;4
1;125000;0;5;0;1;1;0;2;2;0;1;10;1;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;2;0;4,5;0;0;0;1;0;0;0;0;2;2,5;0;0;1;0;0;1;4;1;0;0;0;0;0;17
0;0;0;6;0;1;1;0;0;1;0;2;12;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;10,666667;0;0;0;0;0;0;1;0;3;1;1;0;0;0;0;1;2;1;0;0;0;0;0;52
1;160000;0;6;0;1;1;0;0;1;2;3;6;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;6;0;0;1;0;0;0;0;0;3;2;0;0;1;0;0;0;1;1;0;0;0;0;0;30
0;0;0;5;0;1;1;1;0;3;0;1;8;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;0;12;0;0;0;1;0;0;0;0;3;1,3333334;1;0;0;0;1;0;4;1;0;0;0;0;1;15
0;180000;0;3;0;1;1;0;0;2;0;0;15;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;15;0;0;0;0;0;0;0;1;2;1;0;0;1;0;0;0;2;1;0;0;0;0;0;43
1;0;1;1;1;1;1;0;1;1;2;1;3;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;0;2;0;1;0;0;0;0;0;0;1;5;0;0;0;1;0;1;1;0;0;1;0;0;0;24
0;0;0;5;0;1;1;0;0;2;1;2;13;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4;0;10,75;0;0;0;0;0;0;0;1;3;1,6666666;1;0;0;0;0;0;4;0;0;0;1;0;0;31
1;0;0;1;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;3,5;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;3;0;0;0;0;0;0;7
0;0;0;3;0;1;1;0;0;1;0;2;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;15;0;0;0;0;1;0;0;0;1;3;1;0;0;0;0;0;1;0;0;1;0;0;0;50
0;0;0;7;0;1;1;0;1;3;0;2;12;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;4;1;11;0;0;0;0;0;0;0;1;4;1,5;1;0;0;0;0;1;3;0;0;0;1;0;0;36
0;70000;0;4;0;1;1;0;0;2;0;1;10;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;5,5;0;0;0;1;0;0;0;0;2;1,5;0;0;1;0;0;1;3;0;0;0;0;0;1;17
0;0;0;6;0;1;1;0;0;1;0;4;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;1;10,8;0;0;0;0;1;0;0;0;4;1,25;1;0;0;0;0;1;5;1;0;0;0;0;0;49
1;0;0;6;0;1;1;0;0;3;0;1;11;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;4;1;6,25;0;0;0;0;1;0;0;0;4;1;1;0;0;0;0;1;3;1;0;0;0;0;0;29
0;0;0;4;0;1;1;0;0;3;0;1;4;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;0;5,6666665;0;1;0;0;0;0;0;0;2;2;1;0;0;0;0;0;3;0;0;0;1;0;1;14
0;70000;0;4;0;1;1;0;0;2;0;2;12;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0;16,5;0;0;0;0;0;0;1;0;2;2;0;0;1;0;0;0;3;0;0;0;0;0;0;22
0;0;0;5;0;1;1;0;0;0;0;1;15;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;15;0;0;0;0;0;0;0;1;2;0,5;1;0;0;0;0;1;1;1;0;0;0;0;0;53
0;0;0;3;0;1;1;0;0;1;0;1;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;8,5;0;0;0;0;1;0;0;0;2;1;1;0;0;0;0;0;1;1;0;0;0;0;0;63
0;0;0;4;0;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;1;0;1;0;0;0;0;0;0;2;1;1;0;0;0;0;0;2;1;0;0;0;0;0;66
0;170000;0;5;0;1;1;0;0;3;0;1;9;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;0;8;0;0;0;1;0;0;0;0;3;1,3333334;0;0;1;0;0;1;4;1;0;0;0;0;0;32
0;0;0;6;0;1;1;0;0;3;1;2;11;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5;0;10,2;0;0;0;0;1;0;0;0;4;1,5;1;0;0;0;0;1;5;1;0;0;0;0;1;28
0;0;0;5;0;1;1;0;1;1;0;3;13;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4;1;8,5;0;0;0;0;0;0;0;1;3;1,6666666;1;0;0;0;0;0;2;1;0;0;0;0;1;21
0;0;0;5;0;1;1;1;0;1;0;4;12;0;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;10,6;0;0;0;0;0;0;0;1;3;1,6666666;1;0;0;0;0;0;5;0;0;0;0;0;1;20
0;0;0;7;0;1;1;0;0;1;0;1;15;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;10,5;0;0;0;0;0;0;0;1;1;2;1;0;0;0;0;0;2;1;0;0;0;0;0;54
0;0;0;4;0;1;1;0;1;2;0;2;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;4;1;4,25;1;0;0;0;0;0;0;0;3;1,6666666;1;0;0;0;0;1;3;1;0;0;0;0;0;6
0;0;0;6;0;1;1;0;0;1;0;2;5;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;11;0;1;0;0;0;0;0;0;4;0,75;1;0;0;0;0;1;2;1;0;0;0;0;0;13
0;0;0;8;0;1;1;1;0;3;1;3;10;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;3;1;14,666667;0;0;0;1;0;0;0;0;4;1,75;1;0;0;0;0;1;6;1;0;0;0;0;0;17
1;150000;1;5;0;1;1;0;4;0;1;5;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;2;0;11;1;0;0;0;0;0;0;0;3;3,3333333;0;0;1;0;0;0;4;1;0;0;0;0;0;1
1;0;0;2;0;1;1;2;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;6;1;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;2;0;0;0;0;1;1;4
0;350000;0;7;0;1;1;2;0;3;0;3;12;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5;0;13,2;0;0;0;0;0;0;0;1;4;1,5;0;0;1;0;0;0;6;0;0;1;0;0;0;20
1;120000;0;5;0;1;1;1;2;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;2;0;9;1;0;0;0;0;0;0;0;3;1,6666666;0;0;1;0;0;1;3;1;0;0;0;0;0;0
0;45000;0;4;0;1;1;0;0;2;0;1;4;0;0;0;0;1;0;0;0;1;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;6,5;0;1;0;0;0;0;0;0;2;1,5;0;0;1;0;0;0;2;0;0;1;0;0;1;38
0;0;0;4;0;1;1;0;1;2;0;1;6;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0;4,5;0;0;1;0;0;0;0;0;2;2;1;0;0;0;0;0;4;0;0;0;0;1;1;43
1;0;0;5;0;1;1;0;0;0;1;3;10;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0;16;0;0;0;1;0;0;0;0;3;1,3333334;1;0;0;0;0;0;1;0;0;0;0;1;1;18
0;0;0;7;0;1;1;0;0;3;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;1;5,75;1;0;0;0;0;0;0;0;5;0,80000001;1;0;0;0;0;0;5;1;0;0;0;0;0;81
0;0;0;4;0;1;1;1;0;1;0;1;6;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;4;0;0;1;0;0;0;0;0;2;1;1;0;0;0;0;0;2;1;0;0;0;0;0;68
0;0;0;5;0;1;1;0;0;2;0;0;19;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;15;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;2;1;0;0;0;0;0;58
0;150000;0;4;0;1;1;0;0;1;1;2;6;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;6;0;0;1;0;0;0;0;0;2;2;0;0;1;0;0;0;4;1;0;0;0;0;0;40
1;0;0;1;1;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;3,5;0;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;3;0;0;0;0;0;0;30
1;0;0;4;0;1;1;0;1;0;0;3;8;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;2;1;7,5;0;0;0;1;0;0;0;0;3;1,3333334;1;0;0;0;0;0;1;1;0;0;0;0;0;69
0;0;0;4;0;1;1;0;0;2;0;3;12;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;0;14,5;0;0;0;0;0;0;1;0;2;2,5;1;0;0;0;1;0;5;0;0;0;1;0;0;44
0;140000;0;4;0;1;1;0;1;1;0;2;7;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0;6,5;0;0;0;1;0;0;0;0;2;2;0;0;1;0;0;0;3;1;0;0;0;0;0;37
1;0;0;5;0;1;1;0;1;4;0;2;6;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;5;0;7,5999999;0;0;1;0;0;0;0;0;3;2,3333333;1;0;0;0;0;1;4;1;0;0;0;0;0;41
1;0;1;4;0;1;1;0;0;2;1;4;6;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;4;0;6,75;0;0;1;0;0;0;0;0;2;3,5;1;0;0;0;0;0;2;0;0;0;0;0;0;48
0;132000;0;8;0;1;1;1;0;3;0;3;7;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;3;1;9,333333;0;0;0;1;0;0;0;0;5;1,2;0;1;0;0;0;0;5;1;0;0;0;0;0;15
0;0;0;5;0;1;1;0;0;2;0;1;6;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;5,6666665;0;0;1;0;0;0;0;0;3;1;1;0;0;0;0;1;3;0;0;0;0;1;0;64
0;0;0;5;0;1;1;0;0;2;0;1;10;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;16;0;0;0;1;0;0;0;0;3;1;1;0;0;0;0;1;2;0;1;0;0;0;0;17
0;350000;0;5;0;1;1;0;0;1;0;2;15;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;9;0;0;0;0;0;0;0;1;3;1;0;1;0;0;0;1;1;1;0;0;0;0;0;32
0;0;0;6;0;1;1;0;0;1;0;1;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;8,5;0;0;0;0;1;0;0;0;3;0,66666669;1;0;0;0;0;1;3;1;0;0;0;0;0;25
1;0;0;4;0;1;1;1;0;1;0;3;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;1;13;0;0;0;0;0;1;0;0;3;1,3333334;1;0;0;0;0;1;3;0;0;1;0;0;0;19
0;2e+05;0;5;0;1;1;1;1;2;0;2;6;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;2;0;16;0;0;1;0;0;0;0;0;3;1,6666666;0;0;1;0;0;0;2;0;1;0;0;0;0;12
0;150000;0;5;0;1;1;0;0;1;0;1;15;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;15;0;0;0;0;0;0;0;1;2;1;0;0;1;0;0;1;2;1;0;0;0;0;0;29
0;0;0;6;0;1;1;0;1;1;0;1;11;0;1;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;16;0;0;0;0;1;0;0;0;4;0,75;0;0;0;0;0;0;3;0;0;0;1;0;1;21
0;0;0;5;0;1;1;0;0;1;0;3;14;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;0;13,333333;0;0;0;0;0;0;0;1;3;1,3333334;1;0;0;0;1;0;4;1;0;0;0;0;0;24
0;0;0;4;0;1;1;0;0;0;0;2;10;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;6;0;0;0;1;0;0;0;0;2;3;1;0;0;0;0;0;4;1;0;0;0;0;0;16
0;0;0;5;0;1;1;0;0;1;1;1;5;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;16;0;1;0;0;0;0;0;0;3;1;1;0;0;0;0;0;2;1;0;0;0;0;0;11
0;50000;0;4;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;5;1;0;0;0;0;0;0;0;3;1;0;0;1;0;0;0;2;1;0;0;0;0;1;4
1;2e+05;0;8;0;1;1;3;0;2;0;4;11;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0;16,333334;0;0;0;0;1;0;0;0;4;1,5;0;0;1;0;1;0;6;1;0;0;0;0;0;18
0;0;0;4;0;1;1;1;0;3;0;0;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;10,333333;0;0;0;0;1;0;0;0;2;1,5;1;0;0;0;0;0;3;1;0;0;0;0;0;26
0;171162;0;4;0;1;1;1;1;1;0;1;9;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;7,5;0;0;0;1;0;0;0;0;2;1,5;0;0;1;0;0;0;2;0;1;0;0;0;0;31
1;0;1;3;0;1;1;0;1;2;1;1;7;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;3;0;7,3333335;0;0;0;1;0;0;0;0;1;5;1;0;0;0;0;0;2;0;0;1;0;0;0;29
1;0;0;5;0;1;1;0;0;3;0;1;11;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;1;6,3333335;0;0;0;0;1;0;0;0;3;1,3333334;1;0;0;0;0;0;0;0;0;0;0;0;1;24
0;0;0;6;0;1;1;0;1;1;0;2;7;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;4,5;0;0;0;1;0;0;0;0;3;1,3333334;1;0;0;0;0;0;3;1;0;0;0;0;1;16
0;8e+05;0;5;0;1;1;1;1;1;1;1;16;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;18,5;0;0;0;0;0;0;0;1;2;2;0;0;1;0;0;0;2;1;0;0;0;0;0;40
0;0;0;4;0;1;1;1;0;1;0;2;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;4;1;0;0;0;0;0;0;0;2;1,5;1;0;0;0;0;1;3;0;0;0;1;0;1;30
0;150000;0;4;0;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;6;1;0;0;0;0;0;0;0;2;1,5;0;0;1;0;0;0;2;0;0;1;0;0;1;3
0;0;0;7;0;1;1;0;0;3;1;1;8;0;1;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;2;0;5;0;0;0;1;0;0;0;0;4;1,25;0;0;0;0;0;0;4;1;0;0;0;0;1;15
0;0;0;5;0;1;1;1;0;1;0;1;15;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;12;0;0;0;0;0;0;0;1;2;1;1;0;0;0;1;1;2;1;0;0;0;0;0;62
0;2e+05;0;5;0;1;1;2;0;1;1;2;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;13;1;0;0;0;0;0;0;0;2;2;0;0;1;0;0;0;3;1;0;0;0;0;0;5
